chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.46410913,0.115265004,0.312667447,0.447960596,0.408765931,0.294204628,0.358882472,0.217090454,0.672598051,0.320969714,0.400811683,0.571236475,0.502610079,0.379181999,0.477138686,0.318332524,0.597650803,0.368638817,0.705732411,0.483009977,0.762535892,0.271452502,0.368310786,0.371371871,0.309625138,0.210305204,0
0.3571077,0.113599362,0.208877155,0.415197162,0.319577582,0.253797599,0.323311311,0.254839096,0.716271957,0.19931156,0.742836165,0.623654622,0.560012331,0.415768829,0.581322731,0.410708542,0.707102311,0.432036152,0.56403004,0.549200036,0.683707718,0.393096271,0.424543299,0.429000406,0.362388633,0.225954606,0
0.448779946,0.229384032,0.179017795,0.222448382,0.216150569,0.269844343,0.514502281,0.585002047,0.481624846,0.099353685,0.612791873,0.627009352,0.365745276,0.258704007,0.460152157,0.347965451,0.622072835,0.296354268,0.72399748,0.504517953,0.610326435,0.489394973,0.432444289,0.442700655,0.348658488,0.20889976,0
0.481734126,0.170754781,0.274309489,0.403567924,0.374308556,0.248776788,0.406549488,0.400244271,0.623178326,0.306371139,0.360298134,0.61502587,0.389043652,0.40620051,0.414542537,0.288474359,0.71439335,0.376186824,0.706117645,0.401473638,0.745213717,0.201235443,0.395616132,0.359100459,0.35242555,0.237747482,0
0.388330721,0.117734186,0.233528791,0.345333783,0.30799117,0.228127217,0.423948329,0.433687327,0.61308545,0.21716117,0.5338074,0.659861969,0.479311283,0.364627961,0.442873291,0.336995017,0.72414185,0.351169188,0.759562589,0.558339925,0.730820984,0.382696925,0.32799788,0.377045162,0.216617558,0.145386953,0
0.327137026,0.186477163,0.239938261,0.313674148,0.2986372,0.247345903,0.540970882,0.566844308,0.532371198,0.215053425,0.510446461,0.785041167,0.44035262,0.371313391,0.449481793,0.303445877,0.696141252,0.308667429,0.882968176,0.586080481,0.68953109,0.460301218,0.312061309,0.384719697,0.163042343,0.199388181,0
0.397366372,0.268306841,0.283523563,0.372463119,0.352423177,0.286730039,0.579422642,0.49981509,0.562135623,0.263902964,0.520025852,0.900957759,0.425351411,0.340054408,0.373279275,0.338659931,0.671890146,0.215871026,0.706553699,0.476042019,0.715555359,0.451596069,0.283682494,0.336032603,0.199113553,0.240067991,0
0.466057151,0.243982014,0.175424523,0.217508407,0.211309874,0.272414842,0.519326479,0.585900395,0.480847327,0.094237155,0.624496771,0.6254779,0.355749899,0.247326545,0.455662548,0.35910824,0.620814275,0.285239434,0.693459623,0.488319141,0.610071658,0.499468972,0.43749569,0.449372676,0.374510184,0.217923836,0
0.398085768,0.114135983,0.302315489,0.38890108,0.360023873,0.326493635,0.34345462,0.336483292,0.719015411,0.251361955,0.568958998,0.674254529,0.39282613,0.341255898,0.415220915,0.352652928,0.767460019,0.223155116,0.509274076,0.459421188,0.775117989,0.298435663,0.336286735,0.476210985,0.376285235,0.1992006,0
0.507070757,0.163012772,0.409083473,0.40831689,0.450863014,0.604627395,0.397607752,0.262788059,0.325256124,0.388282853,0.486727951,0.861441021,0.562790001,0.445160309,0.46808569,0.361825105,0.697864413,0.169592087,0.739196034,0.305540747,0.634637219,0.232515189,0.25515376,0.355373789,0.484350158,0.234297995,0
0.483042083,0.199011042,0.273367344,0.388260463,0.368310288,0.252843755,0.442789008,0.45232451,0.588519004,0.320476486,0.352128028,0.628725756,0.341839788,0.411094766,0.389096527,0.307356128,0.734216967,0.350691058,0.722136189,0.359593926,0.75758685,0.167177558,0.384936635,0.367805763,0.367779648,0.221598775,0
0.406441443,0.348021531,0.312957913,0.441165236,0.403091717,0.281911297,0.562532239,0.343155327,0.614734195,0.294561305,0.401869882,0.897796934,0.445879914,0.328514106,0.270970684,0.121223764,0.256464371,0.112107188,0.677708052,0.337097786,0.62837096,0.25145496,0.119953028,0.201527493,0.296694214,0.032740493,0
0.464121254,0.115887627,0.307482821,0.445169102,0.403929087,0.285986852,0.359431635,0.222245249,0.678555806,0.31641415,0.408301289,0.570405479,0.500483904,0.376598314,0.473320659,0.322536179,0.605723599,0.368761638,0.697095683,0.484702434,0.766590264,0.276280532,0.366822354,0.372324117,0.309013558,0.206343718,0
0.465704065,0.115405001,0.309597748,0.446980746,0.406647835,0.287991135,0.358689368,0.220723567,0.677351275,0.319541699,0.403721043,0.568799824,0.500682663,0.377352141,0.47902788,0.320941858,0.597082757,0.36765189,0.700393365,0.483454918,0.761085628,0.270936325,0.366969263,0.371802809,0.312385372,0.207996472,0
0.460614999,0.115403941,0.30892177,0.447393862,0.405940339,0.289044651,0.358297337,0.218108602,0.677986428,0.317335665,0.407301148,0.568760662,0.502339783,0.379009746,0.479543643,0.319848901,0.598729354,0.372468849,0.701933204,0.486541351,0.762501025,0.274453767,0.371247045,0.373203858,0.309488884,0.209932091,0
0.518393016,0.048592342,0.28085006,0.568881687,0.462654114,0.173000579,0.465508889,0.543617337,0.688402446,0.300376976,0.51617183,0.806454379,0.38752998,0.330733553,0.492651066,0.267565281,0.578431035,0.307721358,0.307964869,0.436072961,0.570739077,0.515810872,0.172581938,0.332832148,0.094803075,0.128585023,0
0.483837393,0.134793427,0.242019486,0.390444197,0.335503637,0.218476764,0.374496382,0.337991636,0.688755715,0.257438545,0.53427446,0.625200457,0.468364509,0.359837168,0.402454556,0.388679454,0.775475456,0.335658096,0.575673162,0.460938626,0.795524676,0.330335397,0.325286431,0.37621146,0.330543585,0.164588684,0
0.368722344,0.116457114,0.232595964,0.335917629,0.303434634,0.23081204,0.436174613,0.458619637,0.5939506,0.210656385,0.525961917,0.667277602,0.476741919,0.367929807,0.450878303,0.321734718,0.712617211,0.35613197,0.803063567,0.574890644,0.715070885,0.387217183,0.331828509,0.37633195,0.194542002,0.144831975,0
0.46914299,0.23773833,0.176242139,0.222314829,0.213973491,0.270318208,0.510173236,0.573998298,0.489069609,0.097113656,0.624514791,0.618656386,0.360486719,0.249027893,0.454576672,0.36145928,0.625063029,0.288622164,0.685251898,0.487147619,0.615652533,0.49257185,0.436051703,0.44758176,0.375758628,0.213508563,0
0.446575208,0.1101753,0.30141402,0.397813115,0.37259073,0.316855334,0.335113368,0.346657982,0.707342973,0.277686231,0.559089744,0.662535653,0.405319334,0.343439423,0.487147413,0.370701434,0.689300441,0.197581422,0.508349713,0.436211325,0.696599556,0.246796675,0.309674596,0.457951573,0.437545686,0.196575185,0
0.569214663,0.194002763,0.472959115,0.398454264,0.489009026,0.712480272,0.404724594,0.17103506,0.162591606,0.425355185,0.485996442,0.899523337,0.618895004,0.496816963,0.461052547,0.345850194,0.755468502,0.099289138,0.808981638,0.303302362,0.619918761,0.313532227,0.218201777,0.300220764,0.410181091,0.300150618,0
0.338609604,0.108962074,0.297907136,0.398366224,0.359226719,0.354242721,0.324557061,0.315854222,0.72481688,0.232100643,0.636594747,0.679698935,0.40890382,0.367053689,0.48668702,0.346183459,0.737295726,0.253189365,0.510551546,0.48541458,0.722753893,0.304309419,0.384955515,0.506147947,0.397702736,0.23581672,0
0.417532914,0.272804577,0.305964854,0.368681902,0.371893518,0.321351269,0.502469846,0.427821504,0.540862011,0.340943198,0.350963534,0.676516889,0.339596903,0.384207409,0.424153442,0.304924459,0.655665858,0.288055268,0.703539178,0.351869943,0.742018173,0.177566526,0.376575924,0.403398442,0.509210956,0.166512142,0
0.578081548,0.028659053,0.305191883,0.619336032,0.502253382,0.184544047,0.495026819,0.585980119,0.675469531,0.292863419,0.504431958,0.867971299,0.365159823,0.331079567,0.493697004,0.240129415,0.577197199,0.322823737,0.239016954,0.467187818,0.548754885,0.59015458,0.161005011,0.382958439,0.027094099,0.137480647,0
0.551989819,0.113988693,0.251642723,0.407318371,0.360748549,0.224539537,0.343607488,0.337389545,0.686987416,0.298099241,0.554350724,0.614261214,0.49186596,0.351696455,0.543715799,0.430442211,0.629399991,0.255086298,0.538162941,0.431030136,0.650549044,0.249185452,0.267322451,0.370008261,0.451437102,0.156398023,0
0.74065229,0.022558755,0.344501033,0.637201484,0.532112151,0.243602151,0.488583701,0.557600111,0.643987142,0.274449254,0.499352971,0.892743278,0.37713519,0.344524025,0.527725686,0.277274247,0.605535778,0.324326565,0.220223038,0.536390166,0.546589239,0.597782621,0.191770489,0.523564176,0.090786445,0.175255368,0
0.467529777,0.213487993,0.274718623,0.38286603,0.365615765,0.260083867,0.445632625,0.451663251,0.586506025,0.313135027,0.348333276,0.644154663,0.34814304,0.406477351,0.402485063,0.286317055,0.725404666,0.351832878,0.705584021,0.36725286,0.739740704,0.177667466,0.396174285,0.368923808,0.408404523,0.223766831,0
0.547444491,0.105021611,0.261544295,0.437041458,0.369623066,0.226870955,0.386399366,0.353995029,0.690918767,0.251158688,0.558133162,0.675070148,0.472481467,0.349440388,0.430200883,0.390877411,0.751667429,0.326857003,0.488286312,0.496567205,0.75989247,0.404263605,0.29180015,0.42189564,0.288595199,0.157170911,0
0.577256009,0.291077368,0.504734707,0.36728869,0.496541501,0.723196676,0.475560464,0.139797945,0.073868769,0.4528607,0.429593427,0.870883747,0.57839847,0.515484953,0.442540989,0.313695248,0.771468999,0.055921418,0.86413771,0.31462708,0.651836611,0.371126994,0.224489841,0.27711807,0.379577611,0.317521945,0
0.452183225,0.121382312,0.230894719,0.396766258,0.327436097,0.224615242,0.35473798,0.298987793,0.708125123,0.236503098,0.613575866,0.623959625,0.508430133,0.365100303,0.447523871,0.410682166,0.762040478,0.352877785,0.553070203,0.495755725,0.776771785,0.368785249,0.337664419,0.392362987,0.332765182,0.167124685,0
0.355181901,0.113162658,0.217213561,0.413620986,0.323269133,0.263276554,0.323409232,0.26050169,0.71710381,0.202302857,0.733018819,0.628936906,0.545858923,0.411246006,0.572453963,0.40461845,0.710017155,0.415376212,0.5590227,0.543310636,0.687413196,0.384878895,0.420967844,0.436315498,0.365626774,0.226948682,0
0.556204401,0.10878633,0.31427955,0.414501726,0.400695024,0.380986177,0.34112909,0.293808065,0.543551048,0.331840521,0.548688756,0.716995893,0.545764524,0.392717574,0.522030462,0.413571982,0.664815183,0.21672608,0.609269909,0.384269567,0.630343904,0.250057698,0.247981081,0.354464992,0.448413677,0.197046411,0
0.465874609,0.258449638,0.402123614,0.511756887,0.492031913,0.420199678,0.515309075,0.260995012,0.5691556,0.307177663,0.471155354,0.986730783,0.473948781,0.269256299,0.241008001,0.256521677,0.425244143,0.15802525,0.528461536,0.32502328,0.619424777,0.192046791,0.333414802,0.098414863,0.044757069,0.152097291,0
0.573554086,0.241571766,0.488963566,0.383146292,0.492971254,0.718770809,0.439025912,0.154989784,0.117961323,0.43879705,0.458520746,0.886305951,0.600031523,0.506378441,0.452261946,0.329477157,0.763865338,0.077777205,0.836053927,0.309025105,0.634782465,0.342590577,0.221224098,0.288336896,0.395226868,0.309534262,0
0.439641616,0.120357797,0.227990663,0.399193386,0.326396002,0.228460526,0.350598518,0.293165144,0.709201527,0.23159397,0.630616298,0.623920775,0.515229256,0.371778597,0.465140867,0.410682912,0.754819758,0.363321759,0.554516408,0.502806865,0.764526441,0.372005162,0.349121911,0.39719368,0.336652185,0.174878013,0
0.380621967,0.316672244,0.329779571,0.358205643,0.376681093,0.368247952,0.54435053,0.406553023,0.50766551,0.362283605,0.357849398,0.701026264,0.33632677,0.365536679,0.444378872,0.322847785,0.599020771,0.236012738,0.697969485,0.341363436,0.741669842,0.179146482,0.358207071,0.430275768,0.588814667,0.120277218,0
0.337398335,0.108655054,0.303805026,0.397251254,0.361854857,0.360891435,0.324640956,0.319899936,0.725380628,0.234278562,0.629547116,0.683409129,0.398893777,0.363823675,0.480418318,0.341912447,0.739289516,0.241335135,0.507008791,0.48118296,0.725336943,0.2984206,0.382323375,0.511251998,0.400047167,0.236464885,0
0.652928913,0.074114694,0.300034759,0.512743151,0.434502172,0.246037491,0.421574905,0.420616929,0.667081674,0.255396754,0.535939505,0.758587136,0.440989859,0.350677385,0.472733366,0.358457937,0.705628966,0.326285526,0.388047873,0.526269976,0.682983117,0.475302574,0.262821259,0.489682762,0.231925849,0.172075473,0
0.376212136,0.109380636,0.340025679,0.409427084,0.39355506,0.372834726,0.337656043,0.305552571,0.711020538,0.27786451,0.505821005,0.662324138,0.379154256,0.350682486,0.443619042,0.308849977,0.698573449,0.22117083,0.55894684,0.458556167,0.754198648,0.255236691,0.362885948,0.489567604,0.379982039,0.23036061,0
0.486414968,0.168768951,0.254453626,0.389333553,0.352692697,0.228811463,0.404387854,0.415006434,0.636593642,0.285100428,0.417573139,0.628772852,0.395524381,0.394622293,0.396946164,0.320057031,0.762020264,0.36202058,0.657261302,0.406401221,0.760133594,0.235093841,0.374521004,0.362869644,0.353415187,0.216122032,0
0.422898917,0.323222925,0.337674832,0.460762153,0.427758724,0.320189211,0.549482395,0.320385932,0.602175274,0.298036793,0.421065736,0.922474798,0.453617204,0.312028184,0.262601166,0.158712413,0.303189346,0.124844751,0.636262655,0.333757837,0.625897566,0.234964324,0.179179462,0.172875654,0.226728304,0.065806732,0
0.429793372,0.2552453,0.207897291,0.267381835,0.255347795,0.263939754,0.551497369,0.575733305,0.514164286,0.16073999,0.585976685,0.731749072,0.379692369,0.293956379,0.435494955,0.359469221,0.669093149,0.262416938,0.718338297,0.499581917,0.664784649,0.507602904,0.36753093,0.427665983,0.317727312,0.236793031,0
0.348284025,0.111414252,0.250800593,0.407271507,0.338235734,0.301139341,0.323886992,0.283541037,0.720314216,0.21470557,0.692884292,0.650065551,0.488854193,0.392851868,0.536755246,0.380296093,0.721371296,0.34786929,0.538847584,0.5192126,0.70212303,0.351343517,0.405978456,0.465381811,0.37897773,0.23063982,0
0.386328038,0.112784089,0.311215271,0.38863814,0.36418163,0.341907087,0.340483758,0.33969296,0.720889462,0.251748505,0.568580924,0.681204537,0.3791348,0.340227383,0.416743888,0.344619149,0.765753055,0.208749467,0.503702749,0.456790322,0.770721802,0.289791674,0.339995105,0.48946351,0.383633288,0.206279987,0
0.478507347,0.16086956,0.21796634,0.336084407,0.292315304,0.233074983,0.412086415,0.39796218,0.635199954,0.199384307,0.588844789,0.622301874,0.44910021,0.31632108,0.420573794,0.394695731,0.729541737,0.314675903,0.593595988,0.48125683,0.744772775,0.403640738,0.350598809,0.402277428,0.340275758,0.169319027,0
0.517898905,0.195424361,0.287554486,0.42967392,0.386381301,0.260637723,0.562662077,0.555169852,0.579430224,0.255786569,0.52178168,0.887528783,0.404364887,0.356784544,0.449871018,0.342148708,0.702155186,0.25909351,0.589954628,0.534394641,0.682059849,0.543882653,0.252867312,0.461491582,0.206662499,0.243709128,0
0.403311898,0.34895902,0.304713627,0.413241739,0.385350211,0.276873597,0.579755872,0.370207354,0.589351207,0.330337789,0.384112284,0.812445779,0.398771521,0.352544921,0.297062596,0.185776577,0.298462075,0.111062287,0.746723807,0.320757632,0.692896229,0.226078804,0.103563519,0.284537232,0.36740307,0.007495029,0
0.472531827,0.143467466,0.292560936,0.425568168,0.390928908,0.269057119,0.383154156,0.30995372,0.649769337,0.313167184,0.379547562,0.59155555,0.444262938,0.392353144,0.445417155,0.302887472,0.656055155,0.373651162,0.705671415,0.442706702,0.754667163,0.235964962,0.382965656,0.365403056,0.330622055,0.223835261,0
0.515981396,0.119305816,0.244559872,0.398421064,0.344463233,0.219364426,0.355134462,0.324887267,0.69675611,0.272036815,0.562700062,0.619465822,0.491443462,0.349759031,0.468723671,0.419944418,0.709653664,0.292869276,0.544120388,0.455849769,0.734208386,0.308351208,0.289149278,0.375331541,0.383125197,0.151580386,0
0.518749093,0.105587485,0.385277179,0.437371435,0.449739494,0.52418575,0.345704209,0.209299972,0.434387799,0.364806701,0.480488305,0.772470863,0.590085799,0.434962803,0.478056338,0.352632689,0.677545433,0.240481929,0.73335963,0.374579526,0.664697276,0.26212824,0.279746714,0.344599779,0.383718192,0.250532253,0
0.500304911,0.268618847,0.433924763,0.467367419,0.493598324,0.513814854,0.502975552,0.223301804,0.4163548,0.351888036,0.458415673,0.951661662,0.506538637,0.345077442,0.302973512,0.273618365,0.531824073,0.126469355,0.631548447,0.32196213,0.628930944,0.247600266,0.299975699,0.152838944,0.147438134,0.203417887,0
0.425397185,0.309342425,0.331937584,0.398950271,0.396559927,0.332000632,0.586972948,0.377767631,0.525912186,0.396124512,0.386207701,0.710260109,0.332599664,0.365473718,0.32692976,0.35632895,0.446519903,0.130465929,0.793657264,0.287799967,0.797027501,0.15612087,0.174442604,0.376194671,0.369805554,0.020067744,0
0.421563366,0.31621953,0.327211736,0.401431149,0.394614016,0.322431046,0.585720125,0.376455231,0.536924662,0.384704495,0.385843954,0.727998675,0.344086538,0.363229389,0.321745074,0.326722504,0.42081832,0.127097621,0.785510014,0.293521138,0.778951195,0.168264974,0.162138596,0.360283717,0.369388503,0.017885227,0
0.447659407,0.260873808,0.354846071,0.389517624,0.407339676,0.378366506,0.578018859,0.373668622,0.47949501,0.449718156,0.38896398,0.609388366,0.284905442,0.377870809,0.36374168,0.505970348,0.588802991,0.164045245,0.829578173,0.271707856,0.887779242,0.101474747,0.250929967,0.457725639,0.367789384,0.044095917,0
0.459157257,0.110622,0.295644567,0.398915324,0.37125735,0.306016283,0.336133039,0.345678298,0.704923978,0.2802002,0.558295899,0.656875118,0.415359652,0.344324225,0.493718746,0.377716778,0.682192808,0.204085403,0.511805323,0.435455025,0.691169068,0.246893455,0.304519326,0.447586393,0.439284195,0.191785723,0
0.738961812,0.022622189,0.34409228,0.637015712,0.531801667,0.24298804,0.4886507,0.557895218,0.644314509,0.274640732,0.499405785,0.892485689,0.377010666,0.344384224,0.527371842,0.276888,0.605241102,0.324310938,0.220418465,0.535670572,0.546611759,0.597703302,0.191450577,0.522102099,0.090124146,0.174862571,0
0.415914769,0.26567451,0.315665303,0.410244845,0.390272509,0.32284283,0.562086759,0.435087586,0.564117446,0.275611659,0.50676007,0.924225078,0.438480188,0.3208099,0.337362655,0.316362611,0.604948832,0.200193422,0.658218397,0.435110551,0.6895026,0.381219076,0.297194621,0.271560549,0.157170592,0.216187847,0
0.459550086,0.148752728,0.321275162,0.43472935,0.4078456,0.310147156,0.409260294,0.253063052,0.631824925,0.349820656,0.396943829,0.577058269,0.451483621,0.378073469,0.451155073,0.360808566,0.594466829,0.323639491,0.733695408,0.436188424,0.792636911,0.232659099,0.342711346,0.391536629,0.321872407,0.171656885,0
0.526102594,0.145852261,0.256272459,0.399371028,0.361980367,0.228801627,0.377094176,0.390415723,0.652160778,0.300270416,0.465488997,0.621257956,0.432066921,0.378344091,0.479933487,0.366322992,0.681632289,0.305979948,0.609240543,0.405950129,0.687710836,0.218021979,0.32428624,0.363213101,0.416326809,0.194396202,0
0.389914226,0.371715313,0.289213353,0.420668512,0.378640529,0.246166534,0.575010729,0.366417955,0.625078893,0.292347107,0.382361213,0.870488902,0.436435539,0.34519296,0.282004304,0.088090024,0.216750565,0.101792378,0.718460101,0.340384782,0.632728539,0.266258958,0.06635938,0.233304264,0.3697882,0.002015681,0
0.464073193,0.167877567,0.344554289,0.471480748,0.438778994,0.337519033,0.416393318,0.233283294,0.637654329,0.315365448,0.425603516,0.721040887,0.491009125,0.33818575,0.390561574,0.295243779,0.533447506,0.29303011,0.640399388,0.426447671,0.711294553,0.242458905,0.356625214,0.271640413,0.211597974,0.188463193,0
0.444521036,0.250670986,0.194709256,0.247126938,0.23746285,0.267381708,0.538431933,0.579862424,0.500633403,0.133731459,0.601620694,0.688589585,0.369968709,0.27501879,0.443685539,0.359322618,0.649485842,0.271685747,0.70823442,0.495007811,0.64256428,0.504299503,0.395945439,0.436481636,0.340788313,0.22912976,0
0.483770245,0.133908341,0.241695568,0.39047313,0.335055851,0.218207538,0.373717689,0.335985348,0.690114572,0.256717934,0.537314608,0.625107393,0.470262044,0.358930992,0.402598054,0.390467114,0.775825973,0.334971336,0.573547736,0.462359362,0.796446638,0.332816504,0.324003837,0.376559024,0.329947764,0.163246206,0
0.43385389,0.306715648,0.354127734,0.473806907,0.444178401,0.345669035,0.540795722,0.305229407,0.593815385,0.300350264,0.433843521,0.938901702,0.458767558,0.301054274,0.257029969,0.18366686,0.334291984,0.133323553,0.608674386,0.331534589,0.624251142,0.223987277,0.218603739,0.15380346,0.180155258,0.087817386,0
0.435489513,0.220039104,0.182903111,0.228025081,0.221397829,0.26772849,0.51269348,0.583938553,0.483647914,0.105797402,0.603160447,0.632822169,0.373567431,0.26847918,0.462274982,0.340461957,0.625093413,0.302828738,0.745724862,0.515956264,0.61295897,0.482962325,0.42588883,0.437221819,0.328658746,0.20365845,0
0.544175809,0.296311262,0.47640881,0.365467001,0.476922373,0.665887742,0.487322723,0.183635992,0.144013159,0.437857511,0.416955091,0.844039359,0.538692883,0.491057684,0.442903205,0.313712019,0.743318421,0.085639565,0.836988923,0.319067904,0.666026587,0.340052578,0.247255171,0.302134488,0.415351266,0.285715722,0
0.336493911,0.106607065,0.353158162,0.391718035,0.386952512,0.410761674,0.327837786,0.345931744,0.726540955,0.25853289,0.554517373,0.705699845,0.323460188,0.338131422,0.428301278,0.304809157,0.745403205,0.152645189,0.492071822,0.446443828,0.749546041,0.247742475,0.359644628,0.543378297,0.412786859,0.239875882,0
0.400609081,0.353807335,0.301381934,0.414990742,0.383978356,0.270127101,0.57887264,0.369282121,0.597114932,0.32228675,0.383855845,0.824951355,0.406869693,0.350962683,0.293407425,0.164904222,0.280342622,0.108687651,0.740980048,0.324791021,0.680152549,0.23464032,0.094889272,0.273320111,0.367109052,0.005956369,0
0.442540886,0.115089382,0.291478927,0.441784305,0.390882158,0.282907411,0.352196524,0.224494619,0.684663897,0.296749246,0.465810135,0.578328886,0.512402983,0.38542756,0.497287814,0.335679626,0.617629987,0.382882151,0.677905209,0.497482646,0.748775585,0.295156208,0.380563867,0.382938449,0.318691569,0.212737095,0
0.431796299,0.11801199,0.276798966,0.389654955,0.348103187,0.282301799,0.351972366,0.32728087,0.713642329,0.250253679,0.570042975,0.654328193,0.432080476,0.344204749,0.410854406,0.375686537,0.772354047,0.264457485,0.525247603,0.466964129,0.787722276,0.323218805,0.325654485,0.438214732,0.355217665,0.178903322,0
0.433401416,0.161065515,0.293894381,0.38820378,0.370575103,0.29765328,0.389596705,0.425767659,0.647514231,0.285518573,0.421444235,0.659865922,0.337413562,0.388334876,0.404060038,0.287194536,0.754984136,0.295960146,0.62830411,0.39717049,0.742047687,0.200757308,0.388851917,0.423121253,0.385377382,0.245507238,0
0.387743055,0.269672552,0.266847722,0.352861129,0.33278611,0.267993929,0.588416879,0.533397143,0.56110741,0.257828236,0.526908432,0.888886162,0.418539912,0.350038881,0.391913608,0.350228271,0.706620772,0.224004912,0.731631116,0.497278165,0.729072103,0.488109202,0.276672105,0.369482123,0.220874484,0.252457535,0
0.423571135,0.239720908,0.357701356,0.385657231,0.403081844,0.391565917,0.542466668,0.379451368,0.515967709,0.419775759,0.422385963,0.632360188,0.276969026,0.369646063,0.368729765,0.478287868,0.620597344,0.146460645,0.769040197,0.292090377,0.868316604,0.119156724,0.264618354,0.481727915,0.38146252,0.072346995,0
0.500078239,0.114855918,0.287242639,0.431524956,0.38897382,0.263194795,0.352910486,0.266436964,0.680974677,0.311620737,0.461497412,0.586437654,0.496966774,0.367105676,0.504022813,0.36360387,0.609321301,0.323134581,0.637201611,0.462571134,0.717964034,0.261871342,0.327558615,0.370856082,0.366830792,0.187639134,0
0.444407019,0.17876896,0.243550457,0.370468235,0.324861306,0.229001787,0.451209196,0.406055324,0.651239911,0.250117358,0.557130211,0.719161238,0.462247429,0.352329953,0.405483814,0.391741848,0.763384865,0.291222913,0.625412221,0.492142378,0.782067149,0.419869214,0.295036925,0.386896145,0.291835427,0.190947448,0
0.746994651,0.04655345,0.334358633,0.580250138,0.492358118,0.26312925,0.452942694,0.480027011,0.645824945,0.259176049,0.516148311,0.833063413,0.412907216,0.351780477,0.510661709,0.329547871,0.664574164,0.325775912,0.298660242,0.552757422,0.614399199,0.538651577,0.236979332,0.550131931,0.181390955,0.185366617,0
0.466490471,0.125553205,0.304543104,0.440011439,0.401840253,0.282371259,0.367795003,0.250677518,0.66722647,0.317628823,0.392184908,0.576147168,0.480514677,0.383262279,0.465686497,0.312349753,0.617755836,0.371986487,0.705378462,0.469776416,0.760873398,0.258765067,0.374660554,0.369540743,0.316307951,0.214701818,0
0.464311826,0.180503515,0.352561642,0.477096762,0.446191941,0.348990507,0.430182988,0.237147468,0.628161375,0.314214268,0.431934288,0.758026349,0.488611367,0.328565805,0.369716905,0.289838963,0.518348154,0.274242607,0.624791436,0.41233605,0.698512222,0.235434695,0.353410366,0.247502701,0.188327168,0.183385429,0
0.474521486,0.182297086,0.269818449,0.388550866,0.364903975,0.250468175,0.414315058,0.45262651,0.615600765,0.297763232,0.365539318,0.638056965,0.348131714,0.408866964,0.396198132,0.280801192,0.754177118,0.357711472,0.68717031,0.379364063,0.739607616,0.183388455,0.400407242,0.371659298,0.3716762,0.24676176,0
0.440375655,0.262203098,0.358052546,0.460069878,0.4401867,0.370466939,0.539224887,0.349727535,0.566730995,0.291052619,0.489265685,0.95490909,0.455793895,0.295431011,0.289997248,0.286957794,0.516669296,0.179518422,0.594475728,0.381131763,0.65514526,0.288408704,0.315013876,0.186537375,0.101857888,0.184695664,0
0.539019358,0.131156191,0.254350925,0.402997538,0.361618242,0.226689155,0.36174904,0.366369038,0.668079013,0.299763393,0.505535622,0.61798348,0.459309891,0.365731352,0.50916673,0.39599867,0.657149637,0.281617988,0.576324402,0.416927511,0.670402873,0.231676691,0.297223004,0.366052277,0.432968222,0.176520235,0
0.54782993,0.114867365,0.250864655,0.405782542,0.358441396,0.223422527,0.345688704,0.336080169,0.688329759,0.294705207,0.554016207,0.615032681,0.491178635,0.350796721,0.531031952,0.428893281,0.641904488,0.259700826,0.538908974,0.434043908,0.664017892,0.257618879,0.269489619,0.370349619,0.441000955,0.154974519,0
0.487952464,0.123211963,0.239011223,0.391942449,0.332161475,0.215793015,0.363447388,0.315036732,0.704171887,0.252087048,0.570342461,0.623367295,0.491676528,0.348845791,0.413888035,0.412068794,0.769277667,0.322059827,0.548706797,0.475040449,0.795980919,0.352999198,0.306451151,0.379715979,0.33219049,0.148593312,0
0.4735339,0.206364665,0.270966264,0.384569402,0.36486187,0.252726265,0.438807044,0.454526406,0.591987414,0.309795544,0.348017408,0.640268284,0.349169345,0.409151748,0.399882907,0.284082492,0.733779598,0.359491931,0.705829586,0.369100194,0.739467203,0.177679588,0.398527852,0.364783749,0.39629868,0.230642546,0
0.479799433,0.150263274,0.223723408,0.351782234,0.303124839,0.227936195,0.398552481,0.37367287,0.655362891,0.213495522,0.583923073,0.622804875,0.461327022,0.325606135,0.415882106,0.399281667,0.743957617,0.318270775,0.580949386,0.480444024,0.762588673,0.391370101,0.338808093,0.396026376,0.335379862,0.163221794,0
0.486924443,0.175484455,0.256911322,0.389114026,0.356090237,0.230854189,0.410296116,0.430228955,0.626283439,0.290567995,0.394506296,0.629478961,0.381127014,0.40149782,0.395857392,0.306493323,0.75936075,0.367231312,0.673387777,0.395621517,0.753138296,0.216268672,0.384252567,0.360232539,0.357935921,0.226307964,0
0.472959288,0.181490474,0.270733121,0.38853768,0.365119428,0.252260791,0.413375979,0.451606112,0.616813194,0.297298044,0.367663209,0.638885512,0.347724519,0.408086927,0.396496814,0.281044082,0.754207777,0.355365469,0.684933916,0.380040549,0.739700317,0.184048318,0.399968242,0.373614396,0.372196723,0.246714099,0
